human_entrez,human_symbol,fly_entrez,flybase_id,fly_symbol,diopt_score,max_score,best_forward,best_reverse,confidence,retained,methods
2538,G6PC1,33476,FBgn0031463,G6P,12,13,True,False,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
28227,PPP2R3B,42368,FBgn0038744,CG4733,8,13,True,True,high,True,Domainoid;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
29904,EEF2K,37814,FBgn0034943,Fmo-1,1,13,True,False,low,False,eggNOG
29904,EEF2K,35561,FBgn0033079,Fmo-2,1,13,True,False,low,False,eggNOG
29904,EEF2K,36694,FBgn0265194,Trpm,1,13,True,False,low,False,OrthoDB
2997,GYS1,41823,FBgn0266064,Glys,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
2997,GYS1,38374,FBgn0035401,Alg2,1,13,False,False,low,False,eggNOG
2997,GYS1,42146,FBgn0038552,Alg1,1,13,False,False,low,False,eggNOG
2997,GYS1,40402,FBgn0037108,Alg11,1,13,False,False,low,False,eggNOG
2997,GYS1,37020,FBgn0034270,PIG-A,1,13,False,False,low,False,eggNOG
2998,GYS2,41823,FBgn0266064,Glys,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
2998,GYS2,38374,FBgn0035401,Alg2,1,13,False,False,low,False,eggNOG
2998,GYS2,42146,FBgn0038552,Alg1,1,13,False,False,low,False,eggNOG
2998,GYS2,40402,FBgn0037108,Alg11,1,13,False,False,low,False,eggNOG
2998,GYS2,37020,FBgn0034270,PIG-A,1,13,False,False,low,False,eggNOG
31,ACACA,35761,FBgn0033246,ACC,12,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
3156,HMGCR,42803,FBgn0263782,Hmgcr,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
3172,HNF4A,44544,FBgn0004914,Hnf4,11,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OrthoFinder;OrthoInspector;Compara;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
3172,HNF4A,40783,FBgn0037436,Hr83,2,13,False,True,moderate,True,Compara;OrthoDB
3172,HNF4A,31165,FBgn0003964,usp,2,13,False,False,low,False,Compara;orthoMCL
3172,HNF4A,40378,FBgn0015239,Hr78,1,13,False,False,low,False,Compara
3172,HNF4A,33823,FBgn0015381,dsf,1,13,False,False,low,False,Compara
3172,HNF4A,41491,FBgn0003651,svp,1,13,False,False,low,False,Compara
32,ACACB,35761,FBgn0033246,ACC,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
3479,IGF1,39150,FBgn0036046,Ilp2,1,13,True,False,low,False,OrthoFinder
3479,IGF1,39149,FBgn0044051,Ilp1,1,13,True,False,low,False,OrthoFinder
3479,IGF1,39151,FBgn0044050,Ilp3,1,13,True,False,low,False,OrthoFinder
3479,IGF1,39152,FBgn0044049,Ilp4,1,13,True,False,low,False,OrthoFinder
3479,IGF1,2768992,FBgn0044048,Ilp5,1,13,True,False,low,False,OrthoFinder
3480,IGF1R,42549,FBgn0283499,InR,13,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Compara;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
3480,IGF1R,41809,FBgn0038279,Sdr,5,13,False,True,moderate,True,Domainoid;eggNOG;Compara;Phylome;orthoMCL
3480,IGF1R,35181,FBgn0032752,CG10702,4,13,False,True,moderate,True,eggNOG;OrthoFinder;Phylome;orthoMCL
3480,IGF1R,33543,FBgn0031518,CG3277,1,13,False,False,low,False,Compara
3480,IGF1R,34127,FBgn0032006,Pvr,1,13,False,False,low,False,Compara
3480,IGF1R,34367,FBgn0010407,Ror,1,13,False,False,low,False,Compara
3480,IGF1R,35207,FBgn0024245,dnt,1,13,False,False,low,False,Compara
3480,IGF1R,37455,FBgn0003731,Egfr,1,13,False,False,low,False,Compara
3480,IGF1R,38559,FBgn0014073,Tie,1,13,False,False,low,False,Compara
3480,IGF1R,39564,FBgn0285896,btl,1,13,False,False,low,False,Compara
3480,IGF1R,42160,FBgn0010389,htl,1,13,False,False,low,False,Compara
3480,IGF1R,43803,FBgn0025936,Eph,1,13,False,False,low,False,Compara
3480,IGF1R,44355,FBgn0015380,drl,1,13,False,False,low,False,Compara
3480,IGF1R,53425,FBgn0040505,Alk,1,13,False,False,low,False,Compara
3480,IGF1R,3346209,FBgn0053531,Ddr,1,13,False,False,low,False,Compara
3630,INS,39149,FBgn0044051,Ilp1,2,13,True,False,moderate,True,eggNOG;OrthoFinder
3630,INS,39151,FBgn0044050,Ilp3,2,13,True,False,moderate,True,eggNOG;OrthoFinder
3630,INS,2768992,FBgn0044048,Ilp5,2,13,True,False,moderate,True,eggNOG;OrthoFinder
3630,INS,39150,FBgn0036046,Ilp2,1,13,False,False,low,False,OrthoFinder
3630,INS,39152,FBgn0044049,Ilp4,1,13,False,False,low,False,OrthoFinder
3643,INSR,42549,FBgn0283499,InR,11,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
3643,INSR,35181,FBgn0032752,CG10702,4,13,False,True,moderate,True,eggNOG;OrthoFinder;Phylome;orthoMCL
3643,INSR,41809,FBgn0038279,Sdr,4,13,False,False,moderate,True,Domainoid;eggNOG;Phylome;orthoMCL
3643,INSR,35207,FBgn0024245,dnt,1,13,False,False,low,False,Compara
3643,INSR,44355,FBgn0015380,drl,1,13,False,False,low,False,Compara
3667,IRS1,64880,FBgn0024248,chico,9,13,True,True,high,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Panther;SonicParanoid;orthoMCL
3952,LEP,32805,FBgn0030904,upd2,1,13,True,True,low,False,User_Submission
3991,LIPE,37289,FBgn0034491,Hsl,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
3991,LIPE,3355064,FBgn0046706,Haspin,1,13,False,False,low,False,eggNOG
3991,LIPE,33907,FBgn0287695,KFase,1,13,False,False,low,False,eggNOG
4218,RAB8A,40168,FBgn0262518,Rab8,12,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
4218,RAB8A,33025,FBgn0015789,Rab10,6,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;Hieranoid;orthoMCL;SonicParanoid
4218,RAB8A,318149,FBgn0067052,Rab9D,3,13,False,True,moderate,True,eggNOG;orthoMCL;Panther
4218,RAB8A,318148,FBgn0052673,Rab9E,3,13,False,True,moderate,True,eggNOG;orthoMCL;Panther
4218,RAB8A,31993,FBgn0030221,Rab9Db,3,13,False,True,moderate,True,eggNOG;orthoMCL;Panther
4218,RAB8A,32029,FBgn0052670,Rab9Fb,3,13,False,True,moderate,True,eggNOG;orthoMCL;Panther
4218,RAB8A,32195,FBgn0030391,Rab40,2,13,False,False,low,False,eggNOG;orthoMCL
4218,RAB8A,42960,FBgn0051118,RabX4,2,13,False,False,low,False,eggNOG;orthoMCL
4218,RAB8A,38084,FBgn0035155,RabX6,2,13,False,False,low,False,Compara;orthoMCL
4218,RAB8A,326230,FBgn0052671,Rab9Fa,2,13,False,False,low,False,orthoMCL;Panther
4218,RAB8A,31971,FBgn0030200,RabX2,2,13,False,False,low,False,orthoMCL;Panther
4218,RAB8A,39388,FBgn0036259,CG9760,1,13,False,True,low,False,eggNOG
4218,RAB8A,35838,FBgn0259226,CG42326,1,13,False,True,low,False,eggNOG
4218,RAB8A,36992,FBgn0016701,Rab4,1,13,False,False,low,False,orthoMCL
4218,RAB8A,34636,FBgn0015797,Rab6,1,13,False,False,low,False,orthoMCL
4218,RAB8A,3355163,FBgn0039966,Rab21,1,13,False,False,low,False,orthoMCL
4218,RAB8A,42841,FBgn0015795,Rab7,1,13,False,False,low,False,orthoMCL
4218,RAB8A,44172,FBgn0015372,RabX1,1,13,False,False,low,False,orthoMCL
4218,RAB8A,33418,FBgn0014010,Rab5,1,13,False,False,low,False,orthoMCL
4218,RAB8A,35221,FBgn0032782,Rab9,1,13,False,False,low,False,orthoMCL
4218,RAB8A,35577,FBgn0014009,Rab2,1,13,False,False,low,False,orthoMCL
4218,RAB8A,35940,FBgn0002567,Rab32,1,13,False,False,low,False,orthoMCL
4218,RAB8A,34840,FBgn0015791,Rab14,1,13,False,False,low,False,orthoMCL
4218,RAB8A,38930,FBgn0015793,Rab19,1,13,False,False,low,False,orthoMCL
4218,RAB8A,31684,FBgn0029959,Rab39,1,13,False,False,low,False,orthoMCL
4218,RAB8A,42501,FBgn0015790,Rab11,1,13,False,False,low,False,orthoMCL
4218,RAB8A,44360,FBgn0015794,Rab18,1,13,False,False,low,False,orthoMCL
4218,RAB8A,36127,FBgn0005586,Rab3,1,13,False,False,low,False,orthoMCL
4218,RAB8A,33014,FBgn0031090,Rab35,1,13,False,False,low,False,orthoMCL
4218,RAB8A,33988,FBgn0031882,Rab30,1,13,False,False,low,False,orthoMCL
4218,RAB8A,42524,FBgn0285937,Rab1,1,13,False,False,low,False,orthoMCL
4218,RAB8A,40359,FBgn0086913,Rab26,1,13,False,False,low,False,orthoMCL
4218,RAB8A,31103,FBgn0025382,Rab27,1,13,False,False,low,False,orthoMCL
4218,RAB8A,37185,FBgn0034408,sano,1,13,False,False,low,False,eggNOG
4218,RAB8A,41116,FBgn0037683,CG18473,1,13,False,False,low,False,eggNOG
4218,RAB8A,40701,FBgn0037364,Rab23,1,13,False,False,low,False,orthoMCL
5105,PCK1,37131,FBgn0003067,Pepck1,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5105,PCK1,37130,FBgn0034356,Pepck2,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5106,PCK2,37131,FBgn0003067,Pepck1,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5106,PCK2,37130,FBgn0034356,Pepck2,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
51094,ADIPOR1,42656,FBgn0038984,AdipoR,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
51094,ADIPOR1,41784,FBgn0038256,CG7530,2,13,False,False,low,False,eggNOG;orthoMCL
51094,ADIPOR1,43414,FBgn0053203,CG33203,2,13,False,False,low,False,eggNOG;orthoMCL
51094,ADIPOR1,31656,FBgn0029935,CG4615,2,13,False,False,low,False,eggNOG;Compara
51422,PRKAG2,42515,FBgn0264357,SNF4Agamma,9,13,True,True,high,True,Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
51552,RAB14,34840,FBgn0015791,Rab14,11,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
51552,RAB14,36992,FBgn0016701,Rab4,3,13,False,False,low,False,OrthoFinder;orthoMCL;SonicParanoid
51552,RAB14,35940,FBgn0002567,Rab32,1,13,False,False,low,False,orthoMCL
51552,RAB14,42841,FBgn0015795,Rab7,1,13,False,False,low,False,orthoMCL
51552,RAB14,35221,FBgn0032782,Rab9,1,13,False,False,low,False,orthoMCL
51552,RAB14,33418,FBgn0014010,Rab5,1,13,False,False,low,False,orthoMCL
51552,RAB14,44172,FBgn0015372,RabX1,1,13,False,False,low,False,orthoMCL
51552,RAB14,3355163,FBgn0039966,Rab21,1,13,False,False,low,False,orthoMCL
51552,RAB14,34636,FBgn0015797,Rab6,1,13,False,False,low,False,orthoMCL
51552,RAB14,35577,FBgn0014009,Rab2,1,13,False,False,low,False,orthoMCL
51552,RAB14,31684,FBgn0029959,Rab39,1,13,False,False,low,False,orthoMCL
51552,RAB14,42501,FBgn0015790,Rab11,1,13,False,False,low,False,orthoMCL
51552,RAB14,44360,FBgn0015794,Rab18,1,13,False,False,low,False,orthoMCL
51552,RAB14,36127,FBgn0005586,Rab3,1,13,False,False,low,False,orthoMCL
51552,RAB14,33014,FBgn0031090,Rab35,1,13,False,False,low,False,orthoMCL
51552,RAB14,33988,FBgn0031882,Rab30,1,13,False,False,low,False,orthoMCL
51552,RAB14,38930,FBgn0015793,Rab19,1,13,False,False,low,False,orthoMCL
51552,RAB14,32195,FBgn0030391,Rab40,1,13,False,False,low,False,orthoMCL
51552,RAB14,42524,FBgn0285937,Rab1,1,13,False,False,low,False,orthoMCL
51552,RAB14,40168,FBgn0262518,Rab8,1,13,False,False,low,False,orthoMCL
51552,RAB14,33025,FBgn0015789,Rab10,1,13,False,False,low,False,orthoMCL
51552,RAB14,42960,FBgn0051118,RabX4,1,13,False,False,low,False,orthoMCL
51552,RAB14,40359,FBgn0086913,Rab26,1,13,False,False,low,False,orthoMCL
51552,RAB14,31103,FBgn0025382,Rab27,1,13,False,False,low,False,orthoMCL
51552,RAB14,32029,FBgn0052670,Rab9Fb,1,13,False,False,low,False,orthoMCL
51552,RAB14,31971,FBgn0030200,RabX2,1,13,False,False,low,False,orthoMCL
51552,RAB14,326230,FBgn0052671,Rab9Fa,1,13,False,False,low,False,orthoMCL
51552,RAB14,318148,FBgn0052673,Rab9E,1,13,False,False,low,False,orthoMCL
51552,RAB14,31993,FBgn0030221,Rab9Db,1,13,False,False,low,False,orthoMCL
51552,RAB14,318149,FBgn0067052,Rab9D,1,13,False,False,low,False,orthoMCL
51552,RAB14,38084,FBgn0035155,RabX6,1,13,False,False,low,False,orthoMCL
51552,RAB14,40701,FBgn0037364,Rab23,1,13,False,False,low,False,orthoMCL
5170,PDPK1,38017,FBgn0020386,Pdk1,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5170,PDPK1,48311,FBgn0003091,Pkc53E,1,13,False,False,low,False,orthoMCL
5170,PDPK1,43643,FBgn0039796,CG12069,1,13,False,False,low,False,orthoMCL
5170,PDPK1,43644,FBgn0000274,Pka-C2,1,13,False,False,low,False,orthoMCL
5170,PDPK1,34284,FBgn0000273,Pka-C1,1,13,False,False,low,False,orthoMCL
5170,PDPK1,34348,FBgn0032187,CG4839,1,13,False,False,low,False,orthoMCL
5170,PDPK1,44817,FBgn0000721,for,1,13,False,False,low,False,orthoMCL
5170,PDPK1,33253,FBgn0000442,Pkg21D,1,13,False,False,low,False,orthoMCL
5170,PDPK1,35950,FBgn0020621,Pkn,1,13,False,False,low,False,orthoMCL
5170,PDPK1,47594,FBgn0261854,aPKC,1,13,False,False,low,False,orthoMCL
5170,PDPK1,32191,FBgn0287828,Pkcdelta,1,13,False,False,low,False,orthoMCL
5170,PDPK1,43428,FBgn0003093,Pkc98E,1,13,False,False,low,False,orthoMCL
5170,PDPK1,36897,FBgn0004784,inaC,1,13,False,False,low,False,orthoMCL
5170,PDPK1,41957,FBgn0010379,Akt,1,13,False,False,low,False,orthoMCL
5170,PDPK1,45970,FBgn0283473,S6KL,1,13,False,False,low,False,orthoMCL
5170,PDPK1,38654,FBgn0283472,S6k,1,13,False,False,low,False,orthoMCL
5170,PDPK1,39241,FBgn0020412,JIL-1,1,13,False,False,low,False,orthoMCL
5170,PDPK1,33139,FBgn0262866,S6kII,1,13,False,False,low,False,orthoMCL
5170,PDPK1,40560,FBgn0052944,CG32944,1,13,False,False,low,False,orthoMCL
5170,PDPK1,45969,FBgn0260399,gwl,1,13,False,False,low,False,orthoMCL
5170,PDPK1,40165,FBgn0003744,trc,1,13,False,False,low,False,orthoMCL
5170,PDPK1,43651,FBgn0011739,wts,1,13,False,False,low,False,orthoMCL
5170,PDPK1,39429,FBgn0002466,sti,1,13,False,False,low,False,orthoMCL
5170,PDPK1,42187,FBgn0038588,CG7156,1,13,False,False,low,False,orthoMCL
5170,PDPK1,41446,FBgn0000147,aurA,1,13,False,False,low,False,orthoMCL
5170,PDPK1,34504,FBgn0024227,aurB,1,13,False,False,low,False,orthoMCL
5170,PDPK1,39733,FBgn0000489,Pka-C3,1,13,False,False,low,False,orthoMCL
51719,CAB39,39858,FBgn0017572,Mo25,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5207,PFKFB1,32938,FBgn0027621,Pfrx,12,13,True,False,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5207,PFKFB1,42840,FBgn0039137,Epp,1,13,False,False,low,False,eggNOG
5208,PFKFB2,32938,FBgn0027621,Pfrx,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5208,PFKFB2,42840,FBgn0039137,Epp,1,13,False,False,low,False,eggNOG
5209,PFKFB3,32938,FBgn0027621,Pfrx,12,13,True,False,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5209,PFKFB3,42840,FBgn0039137,Epp,1,13,False,False,low,False,eggNOG
5210,PFKFB4,32938,FBgn0027621,Pfrx,12,13,True,False,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5210,PFKFB4,42840,FBgn0039137,Epp,1,13,False,False,low,False,eggNOG
5211,PFKL,36060,FBgn0003071,Pfk,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5213,PFKM,36060,FBgn0003071,Pfk,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5214,PFKP,36060,FBgn0003071,Pfk,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5290,PIK3CA,42446,FBgn0015279,Pi3K92E,6,13,True,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;OrthoInspector;orthoMCL;SonicParanoid
5290,PIK3CA,39329,FBgn0015278,Pi3K68D,3,13,False,False,low,False,Compara;OrthoDB;orthoMCL
5290,PIK3CA,37733,FBgn0015277,Pi3K59F,2,13,False,False,low,False,OrthoDB;orthoMCL
5291,PIK3CB,42446,FBgn0015279,Pi3K92E,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5291,PIK3CB,39329,FBgn0015278,Pi3K68D,3,13,False,False,low,False,Compara;OrthoDB;orthoMCL
5291,PIK3CB,37733,FBgn0015277,Pi3K59F,2,13,False,False,low,False,OrthoDB;orthoMCL
5293,PIK3CD,42446,FBgn0015279,Pi3K92E,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5293,PIK3CD,39329,FBgn0015278,Pi3K68D,3,13,False,False,low,False,Compara;OrthoDB;orthoMCL
5293,PIK3CD,37733,FBgn0015277,Pi3K59F,2,13,False,False,low,False,OrthoDB;orthoMCL
5295,PIK3R1,33203,FBgn0020622,Pi3K21B,10,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
5296,PIK3R2,33203,FBgn0020622,Pi3K21B,11,13,True,False,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
53632,PRKAG3,42515,FBgn0264357,SNF4Agamma,9,13,True,True,high,True,Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;orthoMCL;SonicParanoid
5468,PPARG,39999,FBgn0000568,Eip75B,4,13,True,False,moderate,True,OrthoDB;OrthoInspector;Panther;orthoMCL
5468,PPARG,35540,FBgn0000546,EcR,1,13,False,False,low,False,Compara
5468,PPARG,42993,FBgn0015240,Hr96,1,13,False,False,low,False,Compara
5468,PPARG,36073,FBgn0000448,Hr3,1,13,False,False,low,False,Compara
5468,PPARG,40345,FBgn0004865,Eip78C,1,13,False,False,low,False,Compara
55012,PPP2R3C,42368,FBgn0038744,CG4733,1,13,True,False,low,False,orthoMCL
5515,PPP2CA,45959,FBgn0004177,mts,13,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Compara;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5515,PPP2CA,31582,FBgn0003139,PpV,4,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL
5515,PPP2CA,44289,FBgn0000711,flw,4,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL
5515,PPP2CA,3355173,FBgn0046698,Pp1-Y2,4,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL
5515,PPP2CA,48531,FBgn0003132,Pp1-13C,4,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL
5515,PPP2CA,45031,FBgn0023177,Pp4-19C,4,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL
5515,PPP2CA,49260,FBgn0004103,Pp1-87B,4,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL
5515,PPP2CA,42922,FBgn0003134,Pp1alpha-96A,4,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL
5515,PPP2CA,5740113,FBgn0261399,Pp1-Y1,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5515,PPP2CA,40224,FBgn0265959,rdgC,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5515,PPP2CA,39337,FBgn0036212,CG11597,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5515,PPP2CA,48532,FBgn0003140,PpY-55A,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5515,PPP2CA,49780,FBgn0005779,PpD6,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5515,PPP2CA,44148,FBgn0005778,PpD5,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5515,PPP2CA,37493,FBgn0025573,PpN58A,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5515,PPP2CA,8674098,FBgn0267912,CanA-14F,2,13,False,False,low,False,eggNOG;orthoMCL
5515,PPP2CA,32624,FBgn0011826,Pp2B-14D,2,13,False,False,low,False,eggNOG;orthoMCL
5515,PPP2CA,43670,FBgn0010015,CanA1,2,13,False,False,low,False,eggNOG;orthoMCL
5515,PPP2CA,49779,FBgn0005777,PpD3,2,13,False,False,low,False,OrthoFinder;orthoMCL
5515,PPP2CA,246419,FBgn0050053,CG30053,1,13,False,True,low,False,eggNOG
5516,PPP2CB,45959,FBgn0004177,mts,12,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoFinder;OrthoInspector;Compara;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5516,PPP2CB,31582,FBgn0003139,PpV,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,5740113,FBgn0261399,Pp1-Y1,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,3355173,FBgn0046698,Pp1-Y2,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,45031,FBgn0023177,Pp4-19C,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,40224,FBgn0265959,rdgC,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,42922,FBgn0003134,Pp1alpha-96A,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,39337,FBgn0036212,CG11597,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,48532,FBgn0003140,PpY-55A,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,49260,FBgn0004103,Pp1-87B,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,49780,FBgn0005779,PpD6,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,48531,FBgn0003132,Pp1-13C,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,44148,FBgn0005778,PpD5,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,37493,FBgn0025573,PpN58A,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,44289,FBgn0000711,flw,3,13,False,False,low,False,eggNOG;OrthoFinder;orthoMCL
5516,PPP2CB,8674098,FBgn0267912,CanA-14F,2,13,False,False,low,False,eggNOG;orthoMCL
5516,PPP2CB,32624,FBgn0011826,Pp2B-14D,2,13,False,False,low,False,eggNOG;orthoMCL
5516,PPP2CB,43670,FBgn0010015,CanA1,2,13,False,False,low,False,eggNOG;orthoMCL
5516,PPP2CB,49779,FBgn0005777,PpD3,2,13,False,False,low,False,OrthoFinder;orthoMCL
5516,PPP2CB,246419,FBgn0050053,CG30053,1,13,False,True,low,False,eggNOG
5518,PPP2R1A,2768940,FBgn0260439,Pp2A-29B,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
5519,PPP2R1B,2768940,FBgn0260439,Pp2A-29B,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
