human_entrez,human_symbol,fly_entrez,flybase_id,fly_symbol,diopt_score,max_score,best_forward,best_reverse,confidence,retained,methods
6319,SCD,43592,FBgn0039755,CG15531,7,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;Compara;Panther;orthoMCL;SonicParanoid
64764,CREB3L2,39682,FBgn0004396,CrebA,11,13,True,True,high,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
6517,SLC2A4,38109,FBgn0264574,Glut1,9,13,True,True,high,True,Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Phylome;SonicParanoid;orthoMCL;Panther
6517,SLC2A4,44269,FBgn0028562,sut2,9,13,True,True,high,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;Panther;SonicParanoid;orthoMCL
6517,SLC2A4,35520,FBgn0033047,CG7882,8,13,False,True,moderate,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;Panther;orthoMCL
6517,SLC2A4,35774,FBgn0028563,sut1,8,13,False,True,moderate,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;Panther;orthoMCL
6517,SLC2A4,44268,FBgn0028561,sut3,8,13,False,True,moderate,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;Panther;orthoMCL
6720,SREBF1,40155,FBgn0261283,SREBP,12,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
6794,STK11,41673,FBgn0038167,Lkb1,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Phylome;SonicParanoid;orthoMCL
6885,MAP3K7,39659,FBgn0026323,Tak1,11,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
6885,MAP3K7,42692,FBgn0039015,Takl2,5,13,False,True,moderate,True,eggNOG;OrthoDB;OrthoFinder;Phylome;orthoMCL
6885,MAP3K7,318725,FBgn0046689,Takl1,5,13,False,True,moderate,True,OrthoDB;OrthoFinder;Panther;Phylome;orthoMCL
7248,TSC1,42862,FBgn0026317,Tsc1,11,13,True,True,high,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;SonicParanoid;orthoMCL
7249,TSC2,40201,FBgn0005198,gig,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79602,ADIPOR2,42656,FBgn0038984,AdipoR,12,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79966,SCD5,117369,FBgn0086687,Desat1,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79966,SCD5,41536,FBgn0043043,Desat2,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79966,SCD5,44006,FBgn0029172,Fad2,12,13,False,True,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79966,SCD5,41629,FBgn0038130,CG8630,12,13,False,True,moderate,True,Compara;Domainoid;eggNOG;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;orthoMCL;SonicParanoid
79966,SCD5,43593,FBgn0039756,CG9743,10,13,False,True,moderate,True,Domainoid;eggNOG;OrthoDB;OrthoFinder;Compara;Hieranoid;Panther;Phylome;orthoMCL;SonicParanoid
79966,SCD5,43591,FBgn0039754,CG9747,9,13,False,True,moderate,True,eggNOG;OrthoDB;OrthoFinder;Compara;Hieranoid;Panther;Phylome;orthoMCL;SonicParanoid
79966,SCD5,43592,FBgn0039755,CG15531,8,13,False,True,moderate,True,eggNOG;OrthoDB;OrthoFinder;Compara;Panther;Phylome;orthoMCL;SonicParanoid
81617,CAB39L,39858,FBgn0017572,Mo25,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
8408,ULK1,39454,FBgn0260945,Atg1,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid
84335,AKT1S1,26067067,FBgn0267824,PRAS40,7,13,True,True,high,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoFinder;Panther;orthoMCL
84699,CREB3L3,39682,FBgn0004396,CrebA,5,13,True,False,moderate,True,Compara;eggNOG;OrthoDB;OrthoInspector;orthoMCL
8471,IRS4,64880,FBgn0024248,chico,9,13,True,True,high,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoInspector;OrthoFinder;Panther;SonicParanoid;orthoMCL
8503,PIK3R3,33203,FBgn0020622,Pi3K21B,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
8660,IRS2,64880,FBgn0024248,chico,9,13,True,True,high,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Panther;SonicParanoid;orthoMCL
8789,FBP2,35265,FBgn0032820,fbp,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
890,CCNA2,39340,FBgn0000404,CycA,11,13,True,False,moderate,True,Domainoid;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Compara;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
890,CCNA2,37618,FBgn0000405,CycB,5,13,False,False,moderate,True,Compara;OrthoDB;OrthoFinder;orthoMCL;SonicParanoid
8900,CCNA1,39340,FBgn0000404,CycA,12,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Compara;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
8900,CCNA1,37618,FBgn0000405,CycB,5,13,False,False,moderate,True,Compara;OrthoDB;OrthoFinder;orthoMCL;SonicParanoid
90993,CREB3L1,39682,FBgn0004396,CrebA,10,13,True,False,moderate,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;SonicParanoid;orthoMCL
9230,RAB11B,42501,FBgn0015790,Rab11,12,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
92335,STRADA,3355135,FBgn0046692,Stlk,12,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Compara;Hieranoid;Phylome;SonicParanoid;orthoMCL
92579,G6PC3,33476,FBgn0031463,G6P,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
948,CD36,38868,FBgn0035815,Snmp2,9,13,True,True,high,True,eggNOG;OMA;OrthoDB;Compara;OrthoFinder;Panther;Phylome;orthoMCL;SonicParanoid
948,CD36,37999,FBgn0010435,emp,8,13,False,False,moderate,True,eggNOG;OMA;OrthoFinder;OrthoInspector;Phylome;orthoMCL;Panther;SonicParanoid
948,CD36,38252,FBgn0035290,dsb,7,13,False,False,moderate,True,eggNOG;OMA;OrthoFinder;OrthoInspector;orthoMCL;Panther;SonicParanoid
948,CD36,42514,FBgn0260004,Snmp1,6,13,False,True,moderate,True,eggNOG;Compara;OrthoFinder;Panther;orthoMCL;SonicParanoid
948,CD36,38000,FBgn0035091,CG3829,5,13,False,False,moderate,True,eggNOG;OrthoFinder;orthoMCL;Panther;SonicParanoid
948,CD36,33219,FBgn0015924,crq,5,13,False,False,moderate,True,eggNOG;OrthoFinder;orthoMCL;Panther;SonicParanoid
948,CD36,326160,FBgn0002939,ninaD,5,13,False,False,moderate,True,eggNOG;OrthoFinder;orthoMCL;Panther;SonicParanoid
948,CD36,35079,FBgn0051741,CG31741,5,13,False,False,moderate,True,eggNOG;OrthoFinder;orthoMCL;Panther;SonicParanoid
948,CD36,42017,FBgn0027562,CG10345,5,13,False,False,moderate,True,eggNOG;OMA;SonicParanoid;orthoMCL;Panther
948,CD36,34088,FBgn0031970,CG7227,4,13,False,False,moderate,True,eggNOG;SonicParanoid;orthoMCL;Panther
948,CD36,34087,FBgn0031969,pes,4,13,False,False,moderate,True,eggNOG;SonicParanoid;orthoMCL;Panther
948,CD36,3355123,FBgn0058006,CG40006,4,13,False,False,moderate,True,eggNOG;orthoMCL;Panther;SonicParanoid
948,CD36,34024,FBgn0025697,santa-maria,4,13,False,False,moderate,True,eggNOG;orthoMCL;Panther;SonicParanoid
9586,CREB5,37978,FBgn0265193,Atf-2,8,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Panther;orthoMCL
