"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","sex","direction"
"BP","GO:0010043","response to zinc ion","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"ZnT77C",1,"male","down"
"BP","GO:0010454","negative regulation of cell fate commitment","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"ed",1,"male","down"
"BP","GO:0010906","regulation of glucose metabolic process","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"Atg1",1,"male","down"
"BP","GO:0015749","monosaccharide transmembrane transport","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"sut1",1,"male","down"
"BP","GO:0033060","ocellus pigmentation","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"st",1,"male","down"
"BP","GO:0042326","negative regulation of phosphorylation","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"Pka-R2",1,"male","down"
"BP","GO:0046152","ommochrome metabolic process","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"st",1,"male","down"
"BP","GO:0046158","ocellus pigment metabolic process","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"st",1,"male","down"
"BP","GO:0046173","polyol biosynthetic process","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"Inos",1,"male","down"
"BP","GO:0048067","cuticle pigmentation","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"e",1,"male","down"
"BP","GO:0048072","compound eye pigmentation","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"ry",1,"male","down"
"BP","GO:0051453","regulation of intracellular pH","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"Vha16-1",1,"male","down"
"BP","GO:0071322","cellular response to carbohydrate stimulus","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"FASN2",1,"male","down"
"BP","GO:0120316","sperm flagellum assembly","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"Mst84Db",1,"male","down"
"BP","GO:1901989","positive regulation of cell cycle phase transition","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"Rae1",1,"male","down"
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","1/381","14/7230",0.0714285714285714,1.35545556805399,0.313970680534945,0.531683243692783,0.999999921882612,0.980370169626042,"Rae1",1,"male","down"
"BP","GO:0005996","monosaccharide metabolic process","3/381","53/7230",0.0566037735849057,1.07413460109939,0.127754272691241,0.534665152625258,0.999999921882612,0.980370169626042,"CG10467/Hex-C/Atg1",3,"male","down"
"BP","GO:0055088","lipid homeostasis","3/381","53/7230",0.0566037735849057,1.07413460109939,0.127754272691241,0.534665152625258,0.999999921882612,0.980370169626042,"S6k/Fatp1/CG17841",3,"male","down"
"BP","GO:0050807","regulation of synapse organization","6/381","111/7230",0.0540540540540541,1.02575015960843,0.0644792437730949,0.534665572556784,0.999999921882612,0.980370169626042,"S6k/Rae1/Sod1/Act57B/CG6048/Atg1",6,"male","down"
"BP","GO:0001738","morphogenesis of a polarized epithelium","4/381","73/7230",0.0547945205479452,1.03980153165786,0.0806090352886386,0.541550736567283,0.999999921882612,0.980370169626042,"tsr/grh/ed/fj",4,"male","down"
"BP","GO:0002225","positive regulation of antimicrobial peptide production","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"SPE/psh",2,"male","down"
"BP","GO:0002699","positive regulation of immune effector process","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"SPE/psh",2,"male","down"
"BP","GO:0002702","positive regulation of production of molecular mediator of immune response","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"SPE/psh",2,"male","down"
"BP","GO:0002760","positive regulation of antimicrobial humoral response","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"SPE/psh",2,"male","down"
"BP","GO:0002922","positive regulation of humoral immune response","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"SPE/psh",2,"male","down"
"BP","GO:0008544","epidermis development","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"tsr/fj",2,"male","down"
"BP","GO:0031929","TOR signaling","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"S6k/Atg1",2,"male","down"
"BP","GO:0035151","regulation of tube size, open tracheal system","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"grh/fj",2,"male","down"
"BP","GO:0061058","regulation of peptidoglycan recognition protein signaling pathway","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"PGRP-SC2/Drice",2,"male","down"
"BP","GO:1901292","nucleoside phosphate catabolic process","2/381","34/7230",0.0588235294117647,1.1162575266327,0.160251822539343,0.54162801534844,0.999999921882612,0.980370169626042,"Hex-C/CG11883",2,"male","down"
"BP","GO:0002218","activation of innate immune response","3/381","54/7230",0.0555555555555556,1.05424321959755,0.0943602626580601,0.547465979508025,0.999999921882612,0.980370169626042,"PGRP-SC2/Drice/Uev1A",3,"male","down"
"BP","GO:0031668","cellular response to extracellular stimulus","3/381","54/7230",0.0555555555555556,1.05424321959755,0.0943602626580601,0.547465979508025,0.999999921882612,0.980370169626042,"Debcl/Buffy/Atg1",3,"male","down"
"BP","GO:0031669","cellular response to nutrient levels","3/381","54/7230",0.0555555555555556,1.05424321959755,0.0943602626580601,0.547465979508025,0.999999921882612,0.980370169626042,"Debcl/Buffy/Atg1",3,"male","down"
"BP","GO:0060249","anatomical structure homeostasis","3/381","54/7230",0.0555555555555556,1.05424321959755,0.0943602626580601,0.547465979508025,0.999999921882612,0.980370169626042,"sev/tsr/Atg1",3,"male","down"
"BP","GO:0042335","cuticle development","8/381","152/7230",0.0526315789473684,0.998756734355574,-0.00365357868339436,0.553711875990407,0.999999921882612,0.980370169626042,"Cyp4g1/CG34462/Ccp84Ag/FASN2/Cpr67B/grh/e/Ccp84Ae",8,"male","down"
"BP","GO:0006885","regulation of pH","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"Vha16-1",1,"male","down"
"BP","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:0016125","sterol metabolic process","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"CG11162",1,"male","down"
"BP","GO:0018198","peptidyl-cysteine modification","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"CG8314",1,"male","down"
"BP","GO:0030032","lamellipodium assembly","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0030641","regulation of cellular pH","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"Vha16-1",1,"male","down"
"BP","GO:0033209","tumor necrosis factor-mediated signaling pathway","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"Uev1A",1,"male","down"
"BP","GO:0034219","carbohydrate transmembrane transport","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"sut1",1,"male","down"
"BP","GO:0043171","peptide catabolic process","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"CG31198",1,"male","down"
"BP","GO:0043524","negative regulation of neuron apoptotic process","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"Debcl",1,"male","down"
"BP","GO:0046839","phospholipid dephosphorylation","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"CG11426",1,"male","down"
"BP","GO:0061951","establishment of protein localization to plasma membrane","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:0071241","cellular response to inorganic substance","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"uex",1,"male","down"
"BP","GO:0090307","mitotic spindle assembly","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:1902806","regulation of cell cycle G1/S phase transition","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"Rae1",1,"male","down"
"BP","GO:1905954","positive regulation of lipid localization","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"FarO",1,"male","down"
"BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/381","15/7230",0.0666666666666667,1.26509186351706,0.242388425170524,0.556410056906898,0.999999921882612,0.980370169626042,"Rae1",1,"male","down"
"BP","GO:0042981","regulation of apoptotic process","7/381","133/7230",0.0526315789473684,0.998756734355574,-0.0034130320598711,0.557022048199346,0.999999921882612,0.980370169626042,"Erasp/CtsK1/Drice/Debcl/Decay/Buffy/Atg1",7,"male","down"
"BP","GO:0009063","amino acid catabolic process","2/381","35/7230",0.0571428571428571,1.08436445444319,0.117995689549043,0.557488181451841,0.999999921882612,0.980370169626042,"CG10184/hgo",2,"male","down"
"BP","GO:0016051","carbohydrate biosynthetic process","2/381","35/7230",0.0571428571428571,1.08436445444319,0.117995689549043,0.557488181451841,0.999999921882612,0.980370169626042,"CG7579/CG7304",2,"male","down"
"BP","GO:0051028","mRNA transport","2/381","35/7230",0.0571428571428571,1.08436445444319,0.117995689549043,0.557488181451841,0.999999921882612,0.980370169626042,"Arc1/sqd",2,"male","down"
"BP","GO:0062207","regulation of pattern recognition receptor signaling pathway","2/381","35/7230",0.0571428571428571,1.08436445444319,0.117995689549043,0.557488181451841,0.999999921882612,0.980370169626042,"PGRP-SC2/Drice",2,"male","down"
"BP","GO:0002253","activation of immune response","3/381","55/7230",0.0545454545454545,1.03507516105941,0.0615826088369273,0.560058920567026,0.999999921882612,0.980370169626042,"PGRP-SC2/Drice/Uev1A",3,"male","down"
"BP","GO:0042325","regulation of phosphorylation","3/381","55/7230",0.0545454545454545,1.03507516105941,0.0615826088369273,0.560058920567026,0.999999921882612,0.980370169626042,"sev/Pka-R2/Ddr",3,"male","down"
"BP","GO:0031331","positive regulation of cellular catabolic process","4/381","75/7230",0.0533333333333333,1.01207349081365,0.0247882967014454,0.563212040025028,0.999999921882612,0.980370169626042,"S6k/Debcl/Buffy/Atg1",4,"male","down"
"BP","GO:0050776","regulation of immune response","7/381","134/7230",0.0522388059701493,0.991303325890234,-0.0239655173660892,0.565089290109614,0.999999921882612,0.980370169626042,"PGRP-SC2/LysE/Drice/SPE/psh/Uev1A/nec",7,"male","down"
"BP","GO:0006405","RNA export from nucleus","2/381","36/7230",0.0555555555555556,1.05424321959755,0.0769483851067207,0.572954809525369,0.999999921882612,0.980370169626042,"sqd/Rae1",2,"male","down"
"BP","GO:0006493","protein O-linked glycosylation","2/381","36/7230",0.0555555555555556,1.05424321959755,0.0769483851067207,0.572954809525369,0.999999921882612,0.980370169626042,"CG7579/CG2983",2,"male","down"
"BP","GO:0035006","melanization defense response","2/381","36/7230",0.0555555555555556,1.05424321959755,0.0769483851067207,0.572954809525369,0.999999921882612,0.980370169626042,"psh/PPO1",2,"male","down"
"BP","GO:0035150","regulation of tube size","2/381","36/7230",0.0555555555555556,1.05424321959755,0.0769483851067207,0.572954809525369,0.999999921882612,0.980370169626042,"grh/fj",2,"male","down"
"BP","GO:0002252","immune effector process","4/381","76/7230",0.0526315789473684,0.998756734355574,-0.00256971096788198,0.573831460443509,0.999999921882612,0.980370169626042,"PGRP-SC2/SPE/psh/Mgat1",4,"male","down"
"BP","GO:0000154","rRNA modification","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"CG8545",1,"male","down"
"BP","GO:0009410","response to xenobiotic stimulus","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:0015986","proton motive force-driven ATP synthesis","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"ATP8",1,"male","down"
"BP","GO:0018345","protein palmitoylation","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"CG8314",1,"male","down"
"BP","GO:0030522","intracellular receptor signaling pathway","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"TP53INP",1,"male","down"
"BP","GO:0034472","snRNA 3'-end processing","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"IntS11",1,"male","down"
"BP","GO:0034612","response to tumor necrosis factor","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"Uev1A",1,"male","down"
"BP","GO:0035096","larval midgut cell programmed cell death","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"Atg1",1,"male","down"
"BP","GO:0043277","apoptotic cell clearance","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"CG18635",1,"male","down"
"BP","GO:0044458","motile cilium assembly","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"Mst84Db",1,"male","down"
"BP","GO:0045456","ecdysteroid biosynthetic process","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"eIF4EHP",1,"male","down"
"BP","GO:0046660","female sex differentiation","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0071356","cellular response to tumor necrosis factor","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"Uev1A",1,"male","down"
"BP","GO:0097581","lamellipodium organization","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0110116","regulation of compound eye photoreceptor cell differentiation","1/381","16/7230",0.0625,1.18602362204724,0.17568231098632,0.579834557020338,0.999999921882612,0.980370169626042,"ed",1,"male","down"
"BP","GO:0045089","positive regulation of innate immune response","4/381","77/7230",0.051948051948052,0.985785867675632,-0.0295739695443098,0.584304677314958,0.999999921882612,0.980370169626042,"PGRP-SC2/Drice/psh/Uev1A",4,"male","down"
"BP","GO:0050906","detection of stimulus involved in sensory perception","3/381","57/7230",0.0526315789473684,0.998756734355574,-0.0022224856336684,0.584600336103203,0.999999921882612,0.980370169626042,"Or59c/Or59b/Or85d",3,"male","down"
"BP","GO:0051168","nuclear export","3/381","57/7230",0.0526315789473684,0.998756734355574,-0.0022224856336684,0.584600336103203,0.999999921882612,0.980370169626042,"sqd/Rae1/CG11123",3,"male","down"
"BP","GO:0071496","cellular response to external stimulus","3/381","57/7230",0.0526315789473684,0.998756734355574,-0.0022224856336684,0.584600336103203,0.999999921882612,0.980370169626042,"Debcl/Buffy/Atg1",3,"male","down"
"BP","GO:0034248","regulation of amide metabolic process","6/381","117/7230",0.0512820512820513,0.973147587320816,-0.0690617941434369,0.586925940508913,0.999999921882612,0.980370169626042,"Paip2/PGRP-SC2/sqd/SPE/psh/eIF4EHP",6,"male","down"
"BP","GO:0019915","lipid storage","2/381","37/7230",0.0540540540540541,1.02575015960843,0.037035121544025,0.588025235402328,0.999999921882612,0.980370169626042,"FarO/Rdh1",2,"male","down"
"BP","GO:0048149","behavioral response to ethanol","2/381","37/7230",0.0540540540540541,1.02575015960843,0.037035121544025,0.588025235402328,0.999999921882612,0.980370169626042,"Pka-R2/aay",2,"male","down"
"BP","GO:0061077","chaperone-mediated protein folding","2/381","37/7230",0.0540540540540541,1.02575015960843,0.037035121544025,0.588025235402328,0.999999921882612,0.980370169626042,"CG13133/CG7409",2,"male","down"
"BP","GO:0043067","regulation of programmed cell death","8/381","157/7230",0.0509554140127389,0.966949195044887,-0.0987456687735634,0.591015601056401,0.999999921882612,0.980370169626042,"Erasp/CtsK1/Drice/Uev1A/Debcl/Decay/Buffy/Atg1",8,"male","down"
"BP","GO:0042594","response to starvation","5/381","98/7230",0.0510204081632653,0.968182548609995,-0.0747929696117743,0.594526363167399,0.999999921882612,0.980370169626042,"Arc1/Debcl/mthl8/Buffy/Atg1",5,"male","down"
"BP","GO:0002831","regulation of response to biotic stimulus","7/381","138/7230",0.0507246376811594,0.962569896154285,-0.104704230371701,0.596666514923292,0.999999921882612,0.980370169626042,"PGRP-SC2/LysE/Drice/SPE/psh/Uev1A/nec",7,"male","down"
"BP","GO:0006754","ATP biosynthetic process","1/381","17/7230",0.0588235294117647,1.1162575266327,0.113181537914499,0.602025163310226,0.999999921882612,0.980370169626042,"ATP8",1,"male","down"
"BP","GO:0030166","proteoglycan biosynthetic process","1/381","17/7230",0.0588235294117647,1.1162575266327,0.113181537914499,0.602025163310226,0.999999921882612,0.980370169626042,"Papst2",1,"male","down"
"BP","GO:0035069","larval midgut histolysis","1/381","17/7230",0.0588235294117647,1.1162575266327,0.113181537914499,0.602025163310226,0.999999921882612,0.980370169626042,"Atg1",1,"male","down"
"BP","GO:0036099","female germ-line stem cell population maintenance","1/381","17/7230",0.0588235294117647,1.1162575266327,0.113181537914499,0.602025163310226,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:0042246","tissue regeneration","1/381","17/7230",0.0588235294117647,1.1162575266327,0.113181537914499,0.602025163310226,0.999999921882612,0.980370169626042,"RnrL",1,"male","down"
"BP","GO:0050920","regulation of chemotaxis","1/381","17/7230",0.0588235294117647,1.1162575266327,0.113181537914499,0.602025163310226,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:0060537","muscle tissue development","1/381","17/7230",0.0588235294117647,1.1162575266327,0.113181537914499,0.602025163310226,0.999999921882612,0.980370169626042,"Mlp60A",1,"male","down"
"BP","GO:0070050","neuron cellular homeostasis","1/381","17/7230",0.0588235294117647,1.1162575266327,0.113181537914499,0.602025163310226,0.999999921882612,0.980370169626042,"Debcl",1,"male","down"
"BP","GO:0071396","cellular response to lipid","1/381","17/7230",0.0588235294117647,1.1162575266327,0.113181537914499,0.602025163310226,0.999999921882612,0.980370169626042,"TP53INP",1,"male","down"
"BP","GO:0010562","positive regulation of phosphorus metabolic process","2/381","38/7230",0.0526315789473684,0.998756734355574,-0.00181225334012186,0.602698164450813,0.999999921882612,0.980370169626042,"sev/Ddr",2,"male","down"
"BP","GO:0030865","cortical cytoskeleton organization","2/381","38/7230",0.0526315789473684,0.998756734355574,-0.00181225334012186,0.602698164450813,0.999999921882612,0.980370169626042,"sau/tsr",2,"male","down"
"BP","GO:0045937","positive regulation of phosphate metabolic process","2/381","38/7230",0.0526315789473684,0.998756734355574,-0.00181225334012186,0.602698164450813,0.999999921882612,0.980370169626042,"sev/Ddr",2,"male","down"
"BP","GO:0050778","positive regulation of immune response","5/381","99/7230",0.0505050505050505,0.958402926906864,-0.0982863414580517,0.603636271950511,0.999999921882612,0.980370169626042,"PGRP-SC2/Drice/SPE/psh/Uev1A",5,"male","down"
"BP","GO:0000910","cytokinesis","3/381","59/7230",0.0508474576271186,0.964900573868944,-0.0638446010590644,0.608254561661239,0.999999921882612,0.980370169626042,"sau/tsr/Act57B",3,"male","down"
"BP","GO:0019646","aerobic electron transport chain","3/381","59/7230",0.0508474576271186,0.964900573868944,-0.0638446010590644,0.608254561661239,0.999999921882612,0.980370169626042,"ND4L/ND2/ND6",3,"male","down"
"BP","GO:0072523","purine-containing compound catabolic process","2/381","39/7230",0.0512820512820513,0.973147587320816,-0.0396560076090155,0.616973535332417,0.999999921882612,0.980370169626042,"ry/Hex-C",2,"male","down"
"BP","GO:0031347","regulation of defense response","7/381","141/7230",0.049645390070922,0.942089685597811,-0.163780053270925,0.619565910764205,0.999999921882612,0.980370169626042,"PGRP-SC2/LysE/Drice/SPE/psh/Uev1A/nec",7,"male","down"
"BP","GO:0050795","regulation of behavior","3/381","60/7230",0.05,0.948818897637795,-0.0938887809339053,0.619740875883795,0.999999921882612,0.980370169626042,"SP/Mip/Lkr",3,"male","down"
"BP","GO:0002833","positive regulation of response to biotic stimulus","5/381","101/7230",0.0495049504950495,0.93942465112653,-0.144587357545926,0.621502807932484,0.999999921882612,0.980370169626042,"PGRP-SC2/Drice/SPE/psh/Uev1A",5,"male","down"
"BP","GO:0006026","aminoglycan catabolic process","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"PGRP-SC2",1,"male","down"
"BP","GO:0006029","proteoglycan metabolic process","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"Papst2",1,"male","down"
"BP","GO:0006893","Golgi to plasma membrane transport","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:0006936","muscle contraction","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"CG4928",1,"male","down"
"BP","GO:0007009","plasma membrane organization","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"CG18635",1,"male","down"
"BP","GO:0007076","mitotic chromosome condensation","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"Cap-G",1,"male","down"
"BP","GO:0007271","synaptic transmission, cholinergic","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"CG31675",1,"male","down"
"BP","GO:0016180","snRNA processing","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"IntS11",1,"male","down"
"BP","GO:0019221","cytokine-mediated signaling pathway","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"Uev1A",1,"male","down"
"BP","GO:0042659","regulation of cell fate specification","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"ed",1,"male","down"
"BP","GO:0048070","regulation of developmental pigmentation","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"e",1,"male","down"
"BP","GO:0050708","regulation of protein secretion","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"CG7054",1,"male","down"
"BP","GO:0071711","basement membrane organization","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"prc",1,"male","down"
"BP","GO:0097194","execution phase of apoptosis","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"CG18635",1,"male","down"
"BP","GO:0120305","regulation of pigmentation","1/381","18/7230",0.0555555555555556,1.05424321959755,0.0543427822512524,0.623046709515522,0.999999921882612,0.980370169626042,"e",1,"male","down"
"BP","GO:0008340","determination of adult lifespan","6/381","122/7230",0.0491803278688525,0.933264489479799,-0.175327972244977,0.628069031952464,0.999999921882612,0.980370169626042,"ry/Cat/S6k/Mgat1/Sod1/mthl8",6,"male","down"
"BP","GO:0031349","positive regulation of defense response","5/381","102/7230",0.0490196078431373,0.93021460552725,-0.167405142624975,0.630255035526512,0.999999921882612,0.980370169626042,"PGRP-SC2/Drice/SPE/psh/Uev1A",5,"male","down"
"BP","GO:0007033","vacuole organization","2/381","40/7230",0.05,0.948818897637795,-0.0765531742487188,0.63085239425466,0.999999921882612,0.980370169626042,"Atg1/TP53INP",2,"male","down"
"BP","GO:0006066","alcohol metabolic process","3/381","61/7230",0.0491803278688525,0.933264489479799,-0.123447025963882,0.63099683407159,0.999999921882612,0.980370169626042,"Inos/CG17026/CG18814",3,"male","down"
"BP","GO:1901700","response to oxygen-containing compound","11/381","224/7230",0.0491071428571429,0.93187570303712,-0.244274983829524,0.640278923151602,0.999999921882612,0.980370169626042,"Cat/S6k/Sod3/Pka-R2/aay/Sod1/FASN2/Cyp6d2/uex/Clic/TP53INP",11,"male","down"
"BP","GO:0009593","detection of chemical stimulus","3/381","62/7230",0.0483870967741935,0.918211836423673,-0.15253704205025,0.642020738630654,0.999999921882612,0.980370169626042,"Or59c/Or59b/Or85d",3,"male","down"
"BP","GO:0000470","maturation of LSU-rRNA","1/381","19/7230",0.0526315789473684,0.998756734355574,-0.00127976728091243,0.642960631267406,0.999999921882612,0.980370169626042,"CG8545",1,"male","down"
"BP","GO:0007112","male meiosis cytokinesis","1/381","19/7230",0.0526315789473684,0.998756734355574,-0.00127976728091243,0.642960631267406,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:0009145","purine nucleoside triphosphate biosynthetic process","1/381","19/7230",0.0526315789473684,0.998756734355574,-0.00127976728091243,0.642960631267406,0.999999921882612,0.980370169626042,"ATP8",1,"male","down"
"BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","1/381","19/7230",0.0526315789473684,0.998756734355574,-0.00127976728091243,0.642960631267406,0.999999921882612,0.980370169626042,"ATP8",1,"male","down"
"BP","GO:0009755","hormone-mediated signaling pathway","1/381","19/7230",0.0526315789473684,0.998756734355574,-0.00127976728091243,0.642960631267406,0.999999921882612,0.980370169626042,"TP53INP",1,"male","down"
