"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","sex","direction"
"BP","GO:0051276","chromosome organization","4/88","181/5982",0.0220994475138122,1.50226017076846,0.838377793044777,0.275914460363311,0.806282992674075,0.767591393954421,"sau/Hsp70Ab/Cap-G/Rae1",4,"female","down"
"BP","GO:0002778","antibacterial peptide production","1/88","22/5982",0.0454545454545455,3.08987603305785,1.1998636803746,0.278641916585894,0.806282992674075,0.767591393954421,"PGRP-SC2",1,"female","down"
"BP","GO:0002786","regulation of antibacterial peptide production","1/88","22/5982",0.0454545454545455,3.08987603305785,1.1998636803746,0.278641916585894,0.806282992674075,0.767591393954421,"PGRP-SC2",1,"female","down"
"BP","GO:0016241","regulation of macroautophagy","1/88","22/5982",0.0454545454545455,3.08987603305785,1.1998636803746,0.278641916585894,0.806282992674075,0.767591393954421,"Sting",1,"female","down"
"BP","GO:0046528","imaginal disc fusion","1/88","22/5982",0.0454545454545455,3.08987603305785,1.1998636803746,0.278641916585894,0.806282992674075,0.767591393954421,"Mec2",1,"female","down"
"BP","GO:0046529","imaginal disc fusion, thorax closure","1/88","22/5982",0.0454545454545455,3.08987603305785,1.1998636803746,0.278641916585894,0.806282992674075,0.767591393954421,"Mec2",1,"female","down"
"BP","GO:0061060","negative regulation of peptidoglycan recognition protein signaling pathway","1/88","22/5982",0.0454545454545455,3.08987603305785,1.1998636803746,0.278641916585894,0.806282992674075,0.767591393954421,"PGRP-SC2",1,"female","down"
"BP","GO:0000819","sister chromatid segregation","2/88","71/5982",0.028169014084507,1.91485275288092,0.947486575703643,0.280771241835011,0.809001883253421,0.77017981145643,"sau/Cap-G",2,"female","down"
"BP","GO:0003012","muscle system process","1/88","23/5982",0.0434782608695652,2.95553359683794,1.14806288865901,0.289292841307444,0.819663050371091,0.78032937457929,"Arc1",1,"female","down"
"BP","GO:0045824","negative regulation of innate immune response","1/88","23/5982",0.0434782608695652,2.95553359683794,1.14806288865901,0.289292841307444,0.819663050371091,0.78032937457929,"LysE",1,"female","down"
"BP","GO:0048167","regulation of synaptic plasticity","1/88","23/5982",0.0434782608695652,2.95553359683794,1.14806288865901,0.289292841307444,0.819663050371091,0.78032937457929,"Arc1",1,"female","down"
"BP","GO:2001233","regulation of apoptotic signaling pathway","1/88","23/5982",0.0434782608695652,2.95553359683794,1.14806288865901,0.289292841307444,0.819663050371091,0.78032937457929,"Erasp",1,"female","down"
"BP","GO:0006457","protein folding","2/88","74/5982",0.027027027027027,1.83722358722359,0.885442254693161,0.297195592771355,0.81988100350328,0.780536868660243,"Hsp70Ab/Pfdn4",2,"female","down"
"BP","GO:0010506","regulation of autophagy","2/88","74/5982",0.027027027027027,1.83722358722359,0.885442254693161,0.297195592771355,0.81988100350328,0.780536868660243,"Sting/Rae1",2,"female","down"
"BP","GO:0042440","pigment metabolic process","2/88","74/5982",0.027027027027027,1.83722358722359,0.885442254693161,0.297195592771355,0.81988100350328,0.780536868660243,"PPO1/ninaD",2,"female","down"
"BP","GO:0006099","tricarboxylic acid cycle","1/88","24/5982",0.0416666666666667,2.83238636363636,1.09899469011312,0.299788265030375,0.81988100350328,0.780536868660243,"CG14757",1,"female","down"
"BP","GO:0006720","isoprenoid metabolic process","1/88","24/5982",0.0416666666666667,2.83238636363636,1.09899469011312,0.299788265030375,0.81988100350328,0.780536868660243,"Rdh1",1,"female","down"
"BP","GO:0035206","regulation of hemocyte proliferation","1/88","24/5982",0.0416666666666667,2.83238636363636,1.09899469011312,0.299788265030375,0.81988100350328,0.780536868660243,"CG13559",1,"female","down"
"BP","GO:0035332","positive regulation of hippo signaling","1/88","24/5982",0.0416666666666667,2.83238636363636,1.09899469011312,0.299788265030375,0.81988100350328,0.780536868660243,"Rae1",1,"female","down"
"BP","GO:1900425","negative regulation of defense response to bacterium","1/88","24/5982",0.0416666666666667,2.83238636363636,1.09899469011312,0.299788265030375,0.81988100350328,0.780536868660243,"PGRP-SC2",1,"female","down"
"BP","GO:0002252","immune effector process","2/88","75/5982",0.0266666666666667,1.81272727272727,0.865396533911625,0.302660199375148,0.81988100350328,0.780536868660243,"Sting/PGRP-SC2",2,"female","down"
"BP","GO:0000038","very long-chain fatty acid metabolic process","1/88","25/5982",0.04,2.71909090909091,1.05239365133229,0.310130432314249,0.81988100350328,0.780536868660243,"CG30008",1,"female","down"
"BP","GO:0000045","autophagosome assembly","1/88","25/5982",0.04,2.71909090909091,1.05239365133229,0.310130432314249,0.81988100350328,0.780536868660243,"Sting",1,"female","down"
"BP","GO:0006576","biogenic amine metabolic process","1/88","25/5982",0.04,2.71909090909091,1.05239365133229,0.310130432314249,0.81988100350328,0.780536868660243,"PPO1",1,"female","down"
"BP","GO:0006892","post-Golgi vesicle-mediated transport","1/88","25/5982",0.04,2.71909090909091,1.05239365133229,0.310130432314249,0.81988100350328,0.780536868660243,"sau",1,"female","down"
"BP","GO:0032506","cytokinetic process","1/88","25/5982",0.04,2.71909090909091,1.05239365133229,0.310130432314249,0.81988100350328,0.780536868660243,"sau",1,"female","down"
"BP","GO:0033206","meiotic cytokinesis","1/88","25/5982",0.04,2.71909090909091,1.05239365133229,0.310130432314249,0.81988100350328,0.780536868660243,"sau",1,"female","down"
"BP","GO:1903008","organelle disassembly","1/88","25/5982",0.04,2.71909090909091,1.05239365133229,0.310130432314249,0.81988100350328,0.780536868660243,"Sting",1,"female","down"
"BP","GO:0042221","response to chemical","9/88","500/5982",0.018,1.22359090909091,0.638105958257862,0.313518339124062,0.81988100350328,0.780536868660243,"TotZ/beat-IIIc/TotA/TotX/Hsp70Ab/Uev1A/BomS1/CG17760/BomBc1",9,"female","down"
"BP","GO:0009584","detection of visible light","1/88","26/5982",0.0384615384615385,2.61451048951049,1.00802980179087,0.320321555691175,0.81988100350328,0.780536868660243,"ninaD",1,"female","down"
"BP","GO:0031099","regeneration","1/88","26/5982",0.0384615384615385,2.61451048951049,1.00802980179087,0.320321555691175,0.81988100350328,0.780536868660243,"Spn88Eb",1,"female","down"
"BP","GO:0044409","symbiont entry into host","1/88","26/5982",0.0384615384615385,2.61451048951049,1.00802980179087,0.320321555691175,0.81988100350328,0.780536868660243,"sau",1,"female","down"
"BP","GO:0046718","symbiont entry into host cell","1/88","26/5982",0.0384615384615385,2.61451048951049,1.00802980179087,0.320321555691175,0.81988100350328,0.780536868660243,"sau",1,"female","down"
"BP","GO:0051701","biological process involved in interaction with host","1/88","26/5982",0.0384615384615385,2.61451048951049,1.00802980179087,0.320321555691175,0.81988100350328,0.780536868660243,"sau",1,"female","down"
"BP","GO:0051604","protein maturation","3/88","136/5982",0.0220588235294118,1.4994986631016,0.719942066628462,0.323445027934112,0.81988100350328,0.780536868660243,"Hsp70Ab/PGRP-SC2/Pfdn4",3,"female","down"
"BP","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"CG40472",1,"female","down"
"BP","GO:0008643","carbohydrate transport","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"Srg2",1,"female","down"
"BP","GO:0009308","amine metabolic process","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"PPO1",1,"female","down"
"BP","GO:0035172","hemocyte proliferation","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"CG13559",1,"female","down"
"BP","GO:0044403","biological process involved in symbiotic interaction","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"sau",1,"female","down"
"BP","GO:0045886","negative regulation of synaptic assembly at neuromuscular junction","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"Rae1",1,"female","down"
"BP","GO:0051964","negative regulation of synapse assembly","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"Rae1",1,"female","down"
"BP","GO:1901889","negative regulation of cell junction assembly","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"Rae1",1,"female","down"
"BP","GO:1904397","negative regulation of neuromuscular junction development","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"Rae1",1,"female","down"
"BP","GO:1905037","autophagosome organization","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"Sting",1,"female","down"
"BP","GO:1905809","negative regulation of synapse organization","1/88","27/5982",0.037037037037037,2.51767676767677,0.965702724736068,0.330363816117498,0.81988100350328,0.780536868660243,"Rae1",1,"female","down"
"BP","GO:0008586","imaginal disc-derived wing vein morphogenesis","1/88","28/5982",0.0357142857142857,2.42775974025974,0.925236812295025,0.340259363419204,0.829754188874112,0.789936263401825,"Bap170",1,"female","down"
"BP","GO:0051302","regulation of cell division","1/88","28/5982",0.0357142857142857,2.42775974025974,0.925236812295025,0.340259363419204,0.829754188874112,0.789936263401825,"Spn88Eb",1,"female","down"
"BP","GO:0071407","cellular response to organic cyclic compound","1/88","28/5982",0.0357142857142857,2.42775974025974,0.925236812295025,0.340259363419204,0.829754188874112,0.789936263401825,"CG17760",1,"female","down"
"BP","GO:0090068","positive regulation of cell cycle process","1/88","28/5982",0.0357142857142857,2.42775974025974,0.925236812295025,0.340259363419204,0.829754188874112,0.789936263401825,"Rae1",1,"female","down"
"BP","GO:0051248","negative regulation of protein metabolic process","2/88","82/5982",0.024390243902439,1.6579822616408,0.733024140931834,0.340669841808827,0.829754188874112,0.789936263401825,"Paip2/Spn88Eb",2,"female","down"
"BP","GO:0022411","cellular component disassembly","2/88","83/5982",0.0240963855421687,1.63800657174151,0.715151694146185,0.346054468783999,0.829754188874112,0.789936263401825,"Sting/Cap-G",2,"female","down"
"BP","GO:0050801","monoatomic ion homeostasis","2/88","83/5982",0.0240963855421687,1.63800657174151,0.715151694146185,0.346054468783999,0.829754188874112,0.789936263401825,"Vha16-1/CG14757",2,"female","down"
"BP","GO:0055080","monoatomic cation homeostasis","2/88","83/5982",0.0240963855421687,1.63800657174151,0.715151694146185,0.346054468783999,0.829754188874112,0.789936263401825,"Vha16-1/CG14757",2,"female","down"
"BP","GO:0006405","RNA export from nucleus","1/88","29/5982",0.0344827586206897,2.34404388714734,0.886477422632714,0.350010316731114,0.829754188874112,0.789936263401825,"Rae1",1,"female","down"
"BP","GO:0006935","chemotaxis","1/88","29/5982",0.0344827586206897,2.34404388714734,0.886477422632714,0.350010316731114,0.829754188874112,0.789936263401825,"beat-IIIc",1,"female","down"
"BP","GO:0048069","eye pigmentation","1/88","29/5982",0.0344827586206897,2.34404388714734,0.886477422632714,0.350010316731114,0.829754188874112,0.789936263401825,"ninaD",1,"female","down"
"BP","GO:0050821","protein stabilization","1/88","29/5982",0.0344827586206897,2.34404388714734,0.886477422632714,0.350010316731114,0.829754188874112,0.789936263401825,"Bap170",1,"female","down"
"BP","GO:0009060","aerobic respiration","2/88","84/5982",0.0238095238095238,1.61850649350649,0.697516834872328,0.351425303523153,0.829754188874112,0.789936263401825,"CG14757/CG40472",2,"female","down"
"BP","GO:0140014","mitotic nuclear division","2/88","84/5982",0.0238095238095238,1.61850649350649,0.697516834872328,0.351425303523153,0.829754188874112,0.789936263401825,"sau/Cap-G",2,"female","down"
"BP","GO:0000281","mitotic cytokinesis","1/88","30/5982",0.0333333333333333,2.26590909090909,0.849287742904496,0.359618764929948,0.837468356686181,0.797280246690405,"sau",1,"female","down"
"BP","GO:0008587","imaginal disc-derived wing margin morphogenesis","1/88","30/5982",0.0333333333333333,2.26590909090909,0.849287742904496,0.359618764929948,0.837468356686181,0.797280246690405,"Bap170",1,"female","down"
"BP","GO:0019058","viral life cycle","1/88","30/5982",0.0333333333333333,2.26590909090909,0.849287742904496,0.359618764929948,0.837468356686181,0.797280246690405,"sau",1,"female","down"
"BP","GO:0070918","regulatory ncRNA processing","1/88","30/5982",0.0333333333333333,2.26590909090909,0.849287742904496,0.359618764929948,0.837468356686181,0.797280246690405,"CRIF",1,"female","down"
"BP","GO:0045333","cellular respiration","2/88","87/5982",0.0229885057471264,1.56269592476489,0.645973441739898,0.367447619844267,0.850776276616017,0.80994955126757,"CG14757/CG40472",2,"female","down"
"BP","GO:0008039","synaptic target recognition","1/88","31/5982",0.032258064516129,2.19281524926686,0.813546209472046,0.36908676706136,0.850776276616017,0.80994955126757,"beat-IIIc",1,"female","down"
"BP","GO:0051028","mRNA transport","1/88","31/5982",0.032258064516129,2.19281524926686,0.813546209472046,0.36908676706136,0.850776276616017,0.80994955126757,"Arc1",1,"female","down"
"BP","GO:0044283","small molecule biosynthetic process","3/88","148/5982",0.0202702702702703,1.37791769041769,0.568811068376976,0.37205736336433,0.854726375296433,0.813710094128957,"CG30008/Acsx1R/Fatp1",3,"female","down"
"BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","1/88","32/5982",0.03125,2.12428977272727,0.779144371827283,0.378416352761008,0.854894085971712,0.813869756768735,"CG17760",1,"female","down"
"BP","GO:0009062","fatty acid catabolic process","1/88","32/5982",0.03125,2.12428977272727,0.779144371827283,0.378416352761008,0.854894085971712,0.813869756768735,"CG7900",1,"female","down"
"BP","GO:0010508","positive regulation of autophagy","1/88","32/5982",0.03125,2.12428977272727,0.779144371827283,0.378416352761008,0.854894085971712,0.813869756768735,"Sting",1,"female","down"
"BP","GO:0016032","viral process","1/88","32/5982",0.03125,2.12428977272727,0.779144371827283,0.378416352761008,0.854894085971712,0.813869756768735,"sau",1,"female","down"
"BP","GO:0061058","regulation of peptidoglycan recognition protein signaling pathway","1/88","32/5982",0.03125,2.12428977272727,0.779144371827283,0.378416352761008,0.854894085971712,0.813869756768735,"PGRP-SC2",1,"female","down"
"BP","GO:0006909","phagocytosis","1/88","33/5982",0.0303030303030303,2.0599173553719,0.745985112587886,0.387609522669752,0.860686243032339,0.819383962019951,"NimC4",1,"female","down"
"BP","GO:0008045","motor neuron axon guidance","1/88","33/5982",0.0303030303030303,2.0599173553719,0.745985112587886,0.387609522669752,0.860686243032339,0.819383962019951,"beat-IIIc",1,"female","down"
"BP","GO:0061077","chaperone-mediated protein folding","1/88","33/5982",0.0303030303030303,2.0599173553719,0.745985112587886,0.387609522669752,0.860686243032339,0.819383962019951,"Hsp70Ab",1,"female","down"
"BP","GO:0062207","regulation of pattern recognition receptor signaling pathway","1/88","33/5982",0.0303030303030303,2.0599173553719,0.745985112587886,0.387609522669752,0.860686243032339,0.819383962019951,"PGRP-SC2",1,"female","down"
"BP","GO:0080135","regulation of cellular response to stress","1/88","33/5982",0.0303030303030303,2.0599173553719,0.745985112587886,0.387609522669752,0.860686243032339,0.819383962019951,"Erasp",1,"female","down"
"BP","GO:0140013","meiotic nuclear division","2/88","91/5982",0.021978021978022,1.49400599400599,0.580205143874395,0.388574524427835,0.860686243032339,0.819383962019951,"sau/Rae1",2,"female","down"
"BP","GO:0009150","purine ribonucleotide metabolic process","2/88","92/5982",0.0217391304347826,1.47776679841897,0.56425498384178,0.393809820587946,0.861888259703819,0.820528296776856,"CG17560/Acsx1R",2,"female","down"
"BP","GO:0030866","cortical actin cytoskeleton organization","1/88","34/5982",0.0294117647058824,1.99933155080214,0.713981155335054,0.396668248843069,0.861888259703819,0.820528296776856,"sau",1,"female","down"
"BP","GO:0046148","pigment biosynthetic process","1/88","34/5982",0.0294117647058824,1.99933155080214,0.713981155335054,0.396668248843069,0.861888259703819,0.820528296776856,"ninaD",1,"female","down"
"BP","GO:0042594","response to starvation","2/88","94/5982",0.0212765957446809,1.4463249516441,0.532910606732472,0.404220610651698,0.861888259703819,0.820528296776856,"Arc1/mthl8",2,"female","down"
"BP","GO:0002225","positive regulation of antimicrobial peptide production","1/88","35/5982",0.0285714285714286,1.94220779220779,0.683053806736457,0.405594475154739,0.861888259703819,0.820528296776856,"Sting",1,"female","down"
"BP","GO:0002699","positive regulation of immune effector process","1/88","35/5982",0.0285714285714286,1.94220779220779,0.683053806736457,0.405594475154739,0.861888259703819,0.820528296776856,"Sting",1,"female","down"
"BP","GO:0002702","positive regulation of production of molecular mediator of immune response","1/88","35/5982",0.0285714285714286,1.94220779220779,0.683053806736457,0.405594475154739,0.861888259703819,0.820528296776856,"Sting",1,"female","down"
"BP","GO:0002760","positive regulation of antimicrobial humoral response","1/88","35/5982",0.0285714285714286,1.94220779220779,0.683053806736457,0.405594475154739,0.861888259703819,0.820528296776856,"Sting",1,"female","down"
"BP","GO:0002922","positive regulation of humoral immune response","1/88","35/5982",0.0285714285714286,1.94220779220779,0.683053806736457,0.405594475154739,0.861888259703819,0.820528296776856,"Sting",1,"female","down"
"BP","GO:0006022","aminoglycan metabolic process","1/88","35/5982",0.0285714285714286,1.94220779220779,0.683053806736457,0.405594475154739,0.861888259703819,0.820528296776856,"PGRP-SC2",1,"female","down"
"BP","GO:0010038","response to metal ion","1/88","35/5982",0.0285714285714286,1.94220779220779,0.683053806736457,0.405594475154739,0.861888259703819,0.820528296776856,"TotA",1,"female","down"
"BP","GO:0030261","chromosome condensation","1/88","35/5982",0.0285714285714286,1.94220779220779,0.683053806736457,0.405594475154739,0.861888259703819,0.820528296776856,"Cap-G",1,"female","down"
"BP","GO:0072329","monocarboxylic acid catabolic process","1/88","35/5982",0.0285714285714286,1.94220779220779,0.683053806736457,0.405594475154739,0.861888259703819,0.820528296776856,"CG7900",1,"female","down"
"BP","GO:0051606","detection of stimulus","2/88","95/5982",0.0210526315789474,1.4311004784689,0.517507277079651,0.409395019779548,0.864372024639684,0.822892871754498,"CG12780/ninaD",2,"female","down"
"BP","GO:0048584","positive regulation of response to stimulus","6/88","350/5982",0.0171428571428571,1.16532467532468,0.389460618408325,0.410990336501923,0.864372024639684,0.822892871754498,"DptA/Sting/Uev1A/PGRP-SC2/Erasp/Rae1",6,"female","down"
"BP","GO:0030335","positive regulation of cell migration","1/88","36/5982",0.0277777777777778,1.88825757575758,0.65313189059038,0.414390117694907,0.864372024639684,0.822892871754498,"Uev1A",1,"female","down"
"BP","GO:0045132","meiotic chromosome segregation","1/88","36/5982",0.0277777777777778,1.88825757575758,0.65313189059038,0.414390117694907,0.864372024639684,0.822892871754498,"sau",1,"female","down"
"BP","GO:0045787","positive regulation of cell cycle","1/88","36/5982",0.0277777777777778,1.88825757575758,0.65313189059038,0.414390117694907,0.864372024639684,0.822892871754498,"Rae1",1,"female","down"
"BP","GO:0072659","protein localization to plasma membrane","1/88","36/5982",0.0277777777777778,1.88825757575758,0.65313189059038,0.414390117694907,0.864372024639684,0.822892871754498,"sau",1,"female","down"
"BP","GO:0006790","sulfur compound metabolic process","2/88","97/5982",0.0206185567010309,1.40159325210872,0.487216751607433,0.419679302390341,0.866502422622174,0.824921037016466,"CG17560/Acsx1R",2,"female","down"
"BP","GO:0009259","ribonucleotide metabolic process","2/88","97/5982",0.0206185567010309,1.40159325210872,0.487216751607433,0.419679302390341,0.866502422622174,0.824921037016466,"CG17560/Acsx1R",2,"female","down"
"BP","GO:0017148","negative regulation of translation","1/88","37/5982",0.027027027027027,1.83722358722359,0.624150840038656,0.423057065162591,0.866502422622174,0.824921037016466,"Paip2",1,"female","down"
"BP","GO:0019915","lipid storage","1/88","37/5982",0.027027027027027,1.83722358722359,0.624150840038656,0.423057065162591,0.866502422622174,0.824921037016466,"Rdh1",1,"female","down"
"BP","GO:0030148","sphingolipid biosynthetic process","1/88","37/5982",0.027027027027027,1.83722358722359,0.624150840038656,0.423057065162591,0.866502422622174,0.824921037016466,"CG30008",1,"female","down"
"BP","GO:1902600","proton transmembrane transport","1/88","37/5982",0.027027027027027,1.83722358722359,0.624150840038656,0.423057065162591,0.866502422622174,0.824921037016466,"Vha16-1",1,"female","down"
"BP","GO:0007052","mitotic spindle organization","1/88","38/5982",0.0263157894736842,1.78887559808612,0.596051920874208,0.431597179252699,0.872327581998844,0.830466660881253,"sau",1,"female","down"
"BP","GO:0035006","melanization defense response","1/88","38/5982",0.0263157894736842,1.78887559808612,0.596051920874208,0.431597179252699,0.872327581998844,0.830466660881253,"PPO1",1,"female","down"
"BP","GO:2000147","positive regulation of cell motility","1/88","38/5982",0.0263157894736842,1.78887559808612,0.596051920874208,0.431597179252699,0.872327581998844,0.830466660881253,"Uev1A",1,"female","down"
"BP","GO:0098813","nuclear chromosome segregation","2/88","100/5982",0.02,1.35954545454545,0.443010953269602,0.434937263880438,0.872327581998844,0.830466660881253,"sau/Cap-G",2,"female","down"
"BP","GO:0006413","translational initiation","1/88","39/5982",0.0256410256410256,1.74300699300699,0.568781564086855,0.440012295037652,0.872327581998844,0.830466660881253,"Paip2",1,"female","down"
"BP","GO:0007033","vacuole organization","1/88","39/5982",0.0256410256410256,1.74300699300699,0.568781564086855,0.440012295037652,0.872327581998844,0.830466660881253,"Sting",1,"female","down"
"BP","GO:0030865","cortical cytoskeleton organization","1/88","39/5982",0.0256410256410256,1.74300699300699,0.568781564086855,0.440012295037652,0.872327581998844,0.830466660881253,"sau",1,"female","down"
"BP","GO:0035194","regulatory ncRNA-mediated post-transcriptional gene silencing","1/88","39/5982",0.0256410256410256,1.74300699300699,0.568781564086855,0.440012295037652,0.872327581998844,0.830466660881253,"CRIF",1,"female","down"
"BP","GO:0044272","sulfur compound biosynthetic process","1/88","39/5982",0.0256410256410256,1.74300699300699,0.568781564086855,0.440012295037652,0.872327581998844,0.830466660881253,"Acsx1R",1,"female","down"
"BP","GO:0046328","regulation of JNK cascade","1/88","39/5982",0.0256410256410256,1.74300699300699,0.568781564086855,0.440012295037652,0.872327581998844,0.830466660881253,"Uev1A",1,"female","down"
"BP","GO:0051225","spindle assembly","1/88","39/5982",0.0256410256410256,1.74300699300699,0.568781564086855,0.440012295037652,0.872327581998844,0.830466660881253,"sau",1,"female","down"
"BP","GO:0019693","ribose phosphate metabolic process","2/88","102/5982",0.0196078431372549,1.33288770053476,0.414316609080237,0.444991811312572,0.875996754349707,0.833959758397941,"CG17560/Acsx1R",2,"female","down"
"BP","GO:0000280","nuclear division","3/88","167/5982",0.0179640718562874,1.22114861186717,0.354152869708868,0.447535803693762,0.875996754349707,0.833959758397941,"sau/Cap-G/Rae1",3,"female","down"
"BP","GO:0007127","meiosis I","1/88","40/5982",0.025,1.69943181818182,0.542290789896676,0.448304221343674,0.875996754349707,0.833959758397941,"Rae1",1,"female","down"
"BP","GO:0017145","stem cell division","1/88","40/5982",0.025,1.69943181818182,0.542290789896676,0.448304221343674,0.875996754349707,0.833959758397941,"Spn88Eb",1,"female","down"
"BP","GO:1990778","protein localization to cell periphery","1/88","40/5982",0.025,1.69943181818182,0.542290789896676,0.448304221343674,0.875996754349707,0.833959758397941,"sau",1,"female","down"
"BP","GO:0010629","negative regulation of gene expression","4/88","233/5982",0.0171673819742489,1.16699180647679,0.317687509872618,0.450152715193815,0.876844135488246,0.834766475735714,"Paip2/Bin1/PGRP-SC2/CRIF",4,"female","down"
"BP","GO:0048878","chemical homeostasis","3/88","168/5982",0.0178571428571429,1.21387987012987,0.343566025142487,0.451421720607309,0.876844135488246,0.834766475735714,"Vha16-1/CG14757/Fatp1",3,"female","down"
"BP","GO:0031647","regulation of protein stability","1/88","41/5982",0.024390243902439,1.6579822616408,0.516534708776346,0.456474741121822,0.876844135488246,0.834766475735714,"Bap170",1,"female","down"
"BP","GO:0040017","positive regulation of locomotion","1/88","41/5982",0.024390243902439,1.6579822616408,0.516534708776346,0.456474741121822,0.876844135488246,0.834766475735714,"Uev1A",1,"female","down"
"BP","GO:0043065","positive regulation of apoptotic process","1/88","41/5982",0.024390243902439,1.6579822616408,0.516534708776346,0.456474741121822,0.876844135488246,0.834766475735714,"Erasp",1,"female","down"
"BP","GO:0043410","positive regulation of MAPK cascade","1/88","41/5982",0.024390243902439,1.6579822616408,0.516534708776346,0.456474741121822,0.876844135488246,0.834766475735714,"Uev1A",1,"female","down"
"BP","GO:0008610","lipid biosynthetic process","3/88","171/5982",0.0175438596491228,1.19258373205742,0.3121874120772,0.4630143857622,0.882339150931317,0.839997798487244,"CG30008/Acsx1R/Fatp1",3,"female","down"
"BP","GO:0006582","melanin metabolic process","1/88","42/5982",0.0238095238095238,1.61850649350649,0.491472087556063,0.46452561181384,0.882339150931317,0.839997798487244,"PPO1",1,"female","down"
"BP","GO:0097190","apoptotic signaling pathway","1/88","42/5982",0.0238095238095238,1.61850649350649,0.491472087556063,0.46452561181384,0.882339150931317,0.839997798487244,"Erasp",1,"female","down"
"BP","GO:0098876","vesicle-mediated transport to the plasma membrane","1/88","42/5982",0.0238095238095238,1.61850649350649,0.491472087556063,0.46452561181384,0.882339150931317,0.839997798487244,"sau",1,"female","down"
"BP","GO:0009991","response to extracellular stimulus","2/88","107/5982",0.0186915887850467,1.27060322854715,0.345099316173796,0.46969456841532,0.88720085145116,0.844626197588953,"Arc1/mthl8",2,"female","down"
"BP","GO:0031667","response to nutrient levels","2/88","107/5982",0.0186915887850467,1.27060322854715,0.345099316173796,0.46969456841532,0.88720085145116,0.844626197588953,"Arc1/mthl8",2,"female","down"
"BP","GO:0048285","organelle fission","3/88","174/5982",0.0172413793103448,1.17202194357367,0.281363878544624,0.474504221118426,0.893802964987616,0.850911491435579,"sau/Cap-G/Rae1",3,"female","down"
"BP","GO:0007602","phototransduction","1/88","44/5982",0.0227272727272727,1.54493801652893,0.443278349186919,0.48027531031927,0.902174616069347,0.858881406939084,"ninaD",1,"female","down"
"BP","GO:0006665","sphingolipid metabolic process","1/88","45/5982",0.0222222222222222,1.51060606060606,0.420079868450627,0.487977528691097,0.910992877348836,0.867276500881632,"CG30008",1,"female","down"
"BP","GO:0016441","post-transcriptional gene silencing","1/88","45/5982",0.0222222222222222,1.51060606060606,0.420079868450627,0.487977528691097,0.910992877348836,0.867276500881632,"CRIF",1,"female","down"
"BP","GO:0006163","purine nucleotide metabolic process","2/88","111/5982",0.018018018018018,1.22481572481572,0.292115973388926,0.488988823871066,0.910992877348836,0.867276500881632,"CG17560/Acsx1R",2,"female","down"
"BP","GO:0007005","mitochondrion organization","2/88","112/5982",0.0178571428571429,1.21387987012987,0.279179190695907,0.49374498954403,0.914840852561146,0.870939820936695,"CG14757/CG34150",2,"female","down"
"BP","GO:0015980","energy derivation by oxidation of organic compounds","2/88","112/5982",0.0178571428571429,1.21387987012987,0.279179190695907,0.49374498954403,0.914840852561146,0.870939820936695,"CG14757/CG40472",2,"female","down"
"BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","1/88","46/5982",0.0217391304347826,1.47776679841897,0.397439572615716,0.495566879790167,0.915721408307917,0.871778120912336,"beat-IIIc",1,"female","down"
"BP","GO:0034250","positive regulation of amide metabolic process","1/88","47/5982",0.0212765957446809,1.4463249516441,0.375329677330799,0.503044998822928,0.923567564480673,0.879247758754821,"Sting",1,"female","down"
"BP","GO:0051168","nuclear export","1/88","47/5982",0.0212765957446809,1.4463249516441,0.375329677330799,0.503044998822928,0.923567564480673,0.879247758754821,"Rae1",1,"female","down"
"BP","GO:0071702","organic substance transport","7/88","453/5982",0.0154525386313466,1.05042143287176,0.136384231482438,0.503887597679897,0.923567564480673,0.879247758754821,"Vha16-1/sau/Arc1/Srg2/ninaD/Rae1/Fatp1",7,"female","down"
"BP","GO:0009152","purine ribonucleotide biosynthetic process","1/88","48/5982",0.0208333333333333,1.41619318181818,0.353724368919886,0.51041349757669,0.928024541048528,0.883490855642174,"Acsx1R",1,"female","down"
